품목분류(HS),HSK품목명,HSK영문명,통제번호
1516201030,"유채유(rape oil, colza oil)와 그 분획물",Rape or colza oil and its fraction,
0305492000,명태,Alaska Pollock,
1201903000,콩나물용,For bean sprouts,
7210902000,구리를 도금하거나 도포한 것,Plated or coated with copper,
8528592010,의료용으로 특수 제작된 것,Of specially manufactured for medical purpose,
102392000,육우(肉牛),For meat,
8901300000,냉동선(소호 제8901.20호의 것은 제외한다),"Refrigerated vessels, other than those of subheading 8901.20",
2906131000,스테롤,Sterols,
0712319000,기타,Other,
0303912010,명란,Of Alaska Pollock,
8483902000,풍력발전기용,For wind-powered generators,
4810999000,기타,Other,
6101900000,그 밖의 방직용 섬유로 만든 것,Of other textile materials,
8704601020,중고차,Used,
402211000,전지분유,Whole milk powder,
0303895010,참조기[라리미크티스 폴리악티스(Larimichthys polyactis)],Small yellow croaker (Larimichthys polyactis),
0302990000,기타,Other,
7210701000,두께가 4.75밀리미터 이상의 것,Of a thickness of 4.75 ㎜ or more,
9021310000,인공관절,Artificial joints,
2106901090,기타,Other,
3819002000,그 밖의 조제 유압전동액,Other prepared liquids for hydraulic transmission,
9010901090,기타,Other,
7207111000,블룸(bloom),Blooms,
9401391000,가죽으로 덮어씌운 것,Covered with leather,
3209101011,에나멜,Enamels,
2833210000,황산마그네슘,Of magnesium,
1511100000,조유(粗油),Crude oil,
2926300000,"펜프로포렉스(INN)와 그 염, 메사돈(INN) 제조중간체(4-시아노-2-디메틸아미노-4,4-디페닐부탄)","Fenproporex (INN) and its salts; methadone (INN) intermediate (4-cyano-2-dimethylamino-4,4-diphenylbutane)",
8712001000,경기용,Racing bicycles,
4410119000,기타,Other,
404102139,기타,Other,
7318153000,볼트(bolt)ㆍ너트(nut)(세트로 된 것으로 한정한다),Bolts and nuts (in set),
4805259000,기타,Other,
4403129000,기타,Other,
2822001091,이차전지 제조용,For manufacturing secondary battery,
2914390000,기타,Other,
3005904000,조제 드레싱과 습포제,Prepared dressings and poultices,
9032891010,항공기용,For aircraft,
7117900000,기타,Other,
3923210000,에틸렌 중합체로 만든 것,Of polymers of ethylene,
3825500000,"금속세정액, 유압액, 브레이크액, 부동액 폐기물","Wastes of metal pickling liquors, hydraulic fluids, brake fluids and anti-freeze fluids",
2902199000,기타,Other,
2937111000,소호 제2933.9호나 제2934.9호의 것,Of subheading 2933.9 or 2934.9,
1001991090,기타,Other,
0603120000,카네이션,Carnations,
6403912000,등산화,Mountaineering footwear,
303440000,눈다랑어[터너스 오베서스(Thunnus obesus)],Bigeye tunas (Thunnus obesus),
7905001000,판ㆍ시트(sheet)ㆍ스트립,"Plates, sheets and strip",
3208901011,에나멜,Enamels,
802991020,껍데기를 벗긴 것,Shelled,
5703210000,인조잔디(turf),Turf,
3825303000,소호 제4015.12호의 것,Of subheading 4015.12,
0302470000,황새치[자이피어스 글래디어스(Xiphias gladius)],Swordfish (Xiphias gladius),
6105900000,그 밖의 방직용 섬유로 만든 것,Of other textile materials,
0106330000,타조와 에뮤(emus)[드로마이어스 노배홀란디애(Dromaius novaehollandiae)],Ostriches; emus (Dromaius novaehollandiae),
1703909000,기타,Other,
4410111000,가공하지 않은 것이나 연마가공 이상으로 가공하지 않은 것,Unworked or not further worked than sanded,
1008500000,퀴노아(quinoa)[체노포디움 퀴노아(Chenopodium quinoa)],Quinoa (Chenopodium quinoa),
8212900000,그 밖의 부분품,Other parts,
2202992000,과실주스 음료,Beverage of fruit juice,
8539410000,아크램프,Arc lamps,
6704191000,부분가발,Partial wigs,
6001920000,인조섬유로 만든 것,Of man-made fibres,
7320901000,평나선형 스프링,Flat spiral springs,
0307994110,밀폐용기에 넣은 것,In airtight containers,
306151000,훈제한 것,Smoked,
0404102199,기타,Other,
0307883000,훈제한 것,Smoked,
307715000,개조개,Butter clam,
3004397000,난포와 황체 호르몬제제,"Preparations containing estrogens and gestagens, progestins",
7216402000,티(T)형강,T sections,
1211609000,기타,Other,
1103203000,보리로 만든 것,Of barley,
8453900000,부분품,Parts,
8513900000,부분품,Parts,
105941000,번식용,Pure-bred breeding animals,
714102090,기타,Other,
3901200000,폴리에틸렌(비중이 0.94 이상으로 한정한다),Polyethylene having a specific gravity of 0.94 or more,
2826905000,플루오르화황산염,Fluorosulphates,
2710209724,터빈오일,Turbine oil,
9102112000,문자판ㆍ밴드 등을 귀금속으로 만든 것이나 귀금속을 입힌 금속으로 만든 것,"With dials, bands or similar of precious metal or of metal clad with precious metal",
7103999090,기타,Other,
9025802000,기압계(다른기기와 결합되지 않은 것으로 한정한다),"Barometers, not combined with other instruments",
2930902000,농약원제(農藥原劑)(｢농약관리법｣에 따라 등록된 것으로 한정한다),Material for manufacturing agricultural chemicals (registered material under the Agricultural Chemicals Management Act),
8407909000,기타,Other,
4601290000,기타,Other,
4201002000,끈,Leads,
5509990000,기타,Other,
210201000,건조하거나 훈제한 것,Dried or smoked,
9024801020,마모시험기,Abrasion testing machines,
4409101000,벽판재,Siding,
2715009000,기타,Other,
8445203000,견방용,For silk,
7005212000,두께가 2밀리미터 초과 3밀리미터 이하인 것,More than 2 ㎜ but not more than 3 ㎜ in thickness,
6302930000,인조섬유로 만든 것,Of man-made fibres,
6403994000,테니스화ㆍ농구화ㆍ체조화ㆍ훈련화나 이와 유사한 것,"Tennis shoes, basketball shoes, gym shoes, training shoes and the like",
3701302000,인쇄제판용,For graphic art,
8472904000,연필절삭기,Pencil-sharpening machines,
3806900000,기타,Other,
9506510000,론테니스(lawn-tennis) 라켓(줄을 맨 것인지에 상관없다),"Lawn-tennis rackets, whether or not strung",
0307912010,종패용,For seed,
3805103000,황산테레빈유,Sulphate turpentine,
4402901011,착화제가 포함된 것,Containing ignition agent,
0306191000,훈제한 것,Smoked,
712319000,기타,Other,
508009000,기타,Other,
9405310000,발광다이오드(엘이디) 광원에 전용되도록 설계된 것,Designed for use solely with light-emitting diode (LED) light sources,
7202500000,페로실리코크로뮴(ferro-silico-chromium),Ferro-silico-chromium,
4407991020,흑단(ebony wood),Ebonywood,
709560000,송로버섯[튜버(Tuber) 속],Truffles (Tuber spp.),
2106903029,기타,Other,
9023009000,기타,Other,
5101190000,기타,Other,
2843909090,기타,Other,
4804393000,포장지와 판지,Wrapping paper and paperboard,
2824909000,기타,Other,
8201901000,낫,Scythes and sickles,
0305410000,"태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)], 대서양 연어[살모 살라(Salmo salar)], 다뉴브 연어[후코 후코(Hucho hucho)]","Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",
4405000000,목모(wood wool)와 목분(wood flour),Wood wool; wood flour.,
506100000,골소(骨素)와 뼈[산(酸)처리한 것으로 한정한다],Ossein and bones treated with acid,
2934101000,아미노티아졸과 그 유도체,Aminothiazole and its derivative,
2804300000,질소,Nitrogen,
2933370000,엔-펜에틸-4-피페리돈(NPP),N-Phenethyl-4-piperidone (NPP),
302290000,기타,Other,
8549291000,철강·구리·니켈·납·아연을 함유한 것,"Containing iron and steel, copper, nickel , lead or zinc",
1108110000,밀로 만든 것,Wheat starch,
1602399000,기타,Other,
6305100000,황마나 제5303호의 그 밖의 방직용 인피(靭皮)섬유로 만든 것,Of jute or of other textile bast fibres of heading 53.03,
7318230000,리벳(rivet),Rivets,
2308009000,기타,Other,
4414900000,기타,Other,
106122000,"물개, 바다사자와 바다코끼리(기각아목의 포유동물)","Seals, sea lions and walruses (mammals of the suborder Pinnipedia)",
4012901000,항공기용,Of a kind used on aircraft,
4302196000,오파섬(opossum)의 것,Of opossum,
1212297011,냉동한 것,Frozen,
0306360000,그 밖의 새우류,Other shrimps and prawns,
402101090,기타,Other,
4202221020,폴리우레탄으로 만든 것,Of polyurethane,
7314490000,기타,Other,
9617001000,진공 플라스크,Vacuum flasks,
8209001010,텅스텐 카바이드로 만든 것으로 코팅 처리된 것,"Of tungsten carbide, treated with coating",
9205901010,플루트,Flutes,
1001999010,메슬린(meslin),Meslin,
2921460000,"암페타민(INN)ㆍ벤즈페타민(INN)ㆍ덱스암페타민(INN)ㆍ에틸암페타민(INN)ㆍ펜캄파민(INN)ㆍ레페타민(INN)ㆍ레브암페타민(INN)ㆍ메페노렉스(INN)ㆍ펜터민(INN), 이들의 염","Amfetamine (INN), benzfetamine (INN), dexamfetamine (INN), etilamfetamine (INN), fencamfamin (INN), lefetamine (lNN), levamfetamine (INN), mefenorex (INN) and phentermine (INN); salts thereof",
2508501000,홍주석(紅柱石),Andalusite,
2102103000,제빵효모,Bakery yeast,
3907400000,폴리카보네이트,Polycarbonates,
3907991000,폴리부틸렌 테레프탈레이트,Poly butylene terephthalate,
2926400000,알파-페닐아세토아세토니트릴,Alpha-Phenylacetoacetonitrile,
0404102910,사료용,For feeding,
7208400000,코일 모양이 아닌 것으로서 열간(熱間)압연보다 더 가공하지 않은 부조(浮彫)된 무늬가 있는 것,"Not in coils, not further worked than hot-rolled, with patterns in relief",
8702902010,신차,New,
3904220000,가소화한 것,Plasticised,
4012209010,승용자동차용[스테이션왜건(station wagon)과 경주 자동차용을 포함한다],Of a kind used on motor cars (including station wagons and racing cars),
813300000,사과,Apples,
8432410000,퇴비 살포기,Manure spreaders,
4406120000,활엽수류,Non-coniferous,
308905000,훈제한 것,Smoked,
3824880000,"테트라-, 펜타-, 헥사-, 헵타- 또는 옥타브로모디페닐 에테르를 함유한 것","Containing tetra-, penta-, hexa-, hepta- or octabromodiphenyl ethers",
307432010,옴마스트레페스(Ommastrephes)속ㆍ로리고(Loligo)속ㆍ노토토다루스(Nototodarus)속ㆍ세피오투디스(Sepioteuthis)속,"Ommastrephes spp., Loligo spp., Nototodarus spp., Sepioteuthis spp.",
8807901000,글라이더나 행글라이더의 것,Of gliders and hang gliders,
3002590000,기타,Other,
8443199000,기타,Other,
2939690000,기타,Other,
1001991010,메슬린(meslin),Meslin,
6107221000,합성섬유로 만든 것,Of synthetic fibres,
307723000,바지락,Baby clams,
3817000000,혼합알킬벤젠과 혼합알킬나프탈렌(제2707호ㆍ제2902호의 물품은 제외한다),"Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading 27.07 or 29.02.",
8539221000,백열램프,Incandescent lamps,
2205900000,기타,Other,
8606990000,기타,Other,
9102199090,기타,Other,
710802000,마늘,Garlic,
2710198010,알루미늄을 첨가한 것,Containing aluminium as additive,
5515119000,기타,Other,
3824994100,혼합 폴리에틸렌글리콜,Mixed polyethylene glycol,
8536509020,교류(AC)방식의 것(입출력 회로가 광학적으로 짝지워진 것으로 한정한다),Electronic AC switches consisting of optically coupled input and output circuits (Insulated thyristor AC switches),
0601101000,튤립의 것,Of tulips,
0206499000,기타,Other,
0711591000,송로(松露),Truffles,
5301301000,아마의 토우(tow),Flax tow,
7322191000,방열기,Radiators,
1003901000,맥주보리,Malting barley,
1806209010,코코아 조제품(밀크분의 함유량이 전 중량의 100분의 50 이상의 것으로 한정한다),Cocoa preparation containing 50 % or more by weight of milk powder,
9601909010,진주양식용 핵,A nucleus for cultivating pearl,
2513201010,금강사(金剛砂),Emery,
4202222000,방직용 섬유재료로 만든 것,Of textile materials,
8445302000,방적사용,For spun yarns,
8460293000,무심연삭기,Centreless grinding machines,
9102291000,시각장애인용,For the blind,
302130000,태평양 연어[옹코링쿠스 넬카(Oncorhynchus nerka)ㆍ옹코링쿠스 고르부스카(Oncorhynchus gorbuscha)ㆍ옹코링쿠스 케타(Oncorhynchus keta)ㆍ옹코링쿠스 차비차(Oncorhynchus tschawytscha)ㆍ옹코링쿠스 키수츠(Oncorhynchus kisutch)ㆍ옹코링쿠스 마소(Oncorhynchus masou)ㆍ옹코링쿠스 로두루스(Oncorhynchus rhodurus)],"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",
0602902021,단풍나무,Maple tree,
4202911000,가죽으로 만든 것,Of leather,
1702202000,단풍당시럽,Maple syrup,
1702199000,유당(乳糖)시럽,Lactose Syrup,
2922140000,덱스트로프로폭시펜(INN)과 그 염,Dextropropoxyphene (INN) and its salts,
8537105020,프로그램이 가능한 제어기,Programmable controllers,
305610000,청어[클루페아 하렌구스(Clupea harengus)ㆍ클루페아 팔라시(Clupea pallasii)],"Herrings (Clupea harengus, Clupea pallasii)",
2931470000,"(5-에틸-2-메틸-2-옥시도-1,3,2-디옥사포스피난-5-일)메틸 메틸 메틸포스포네이트","(5-Ethyl-2-methyl-2-oxido-1,3,2-dioxaphosphinan-5-yl) methyl methyl methylphosphonate",
305720000,어류의 머리ㆍ꼬리ㆍ부레,"Fish heads, tails and maws",
5603141000,침투ㆍ도포ㆍ피복ㆍ적층한 것,"Impregnated, coated, covered or laminated",
3824997200,염화파라핀,Chlorinated paraffin,
302740000,뱀장어[앙귈라(Anguilla)속],Eels (Anguilla spp.),
6212209000,기타,Other,
711903000,죽순,Bamboo shoots,
2006002000,파인애플,Pineapples,
1516202040,목화씨유와 그 분획물,Cotton seed oil and its fraction,
303430000,가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)],Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis),
6204530000,합성섬유로 만든 것,Of synthetic fibres,
6106202000,재생ㆍ반(半)합성 섬유로 만든 것,Of artificial fibres,
